Time (days),Strength of Memory,Learning Method,Material Complexity,Information Relevance,Presentation Type,Sleep Quality,Stress Level,Memory Retention (%)
4.195570454113623,4.785893126390553,Listening,High,High,Auditory,Average,Low,41.41114342517468
0.6042627779864035,4.207089269457654,Watching,Low,Medium,Auditory,Poor,Low,80.92687823011775
4.394168525858998,2.6647300736434323,Listening,High,Medium,Visual,Poor,Moderate,25.43709573900972
6.870127073659832,3.5331178060675974,Doing,Medium,Low,Auditory,Average,Moderate,31.67060426723307
1.4117427835077208,2.4574288062670835,Doing,Low,High,Auditory,Good,Moderate,68.08334915183745
5.568906302389845,3.0142553369564857,Watching,Low,Medium,Visual,Poor,High,12.864256205579586
6.364501677079374,0.7612085165832672,Listening,Low,Medium,Visual,Poor,Low,3.100353464465633
6.611540990459524,3.633185638852399,Doing,Medium,Low,Visual,Poor,High,24.32717260228188
6.724935670397586,0.7377109001786152,Watching,High,Low,Auditory,Good,Low,6.071158527790848
3.698071507178157,4.176882261138423,Listening,High,Low,Auditory,Average,Low,39.17930815424732
6.843424565141375,4.212261182572508,Listening,Medium,Medium,Textual,Good,Moderate,28.670768703100595
5.325440429227628,1.5668477940029657,Doing,Medium,High,Textual,Good,High,21.892516961059076
1.2155329100350372,1.956482514661101,Listening,Low,Low,Visual,Poor,Low,41.6635394477797
3.3906107346289933,2.66589670351232,Listening,High,Low,Textual,Poor,Moderate,31.995824345476848
5.056485110066827,3.1849830811961666,Listening,Medium,High,Auditory,Average,High,28.036859149856458
1.806648179151675,1.7930914778389853,Listening,Medium,Medium,Textual,Good,High,29.72917205387361
4.520244766487322,3.166188820843663,Listening,High,Medium,Textual,Average,Low,21.3839442624297
4.699543305421672,1.8400418295318448,Listening,Low,High,Visual,Good,Low,12.308154911899814
1.2226282322791049,0.749708244819773,Watching,Low,Low,Auditory,Poor,Moderate,17.92263343161438
3.999088655924018,0.5113739742435903,Doing,Low,High,Auditory,Average,High,5.011082529397384
5.424225685752393,0.9551797606329286,Watching,High,Medium,Auditory,Good,High,4.968068705198173
3.5423800852979994,4.065128150738082,Doing,Medium,Medium,Auditory,Poor,Low,55.094734821185966
0.1835115057551412,4.826440905725017,Listening,Medium,Low,Textual,Poor,Moderate,100.0
0.162365436647116,2.4213478967654867,Watching,Medium,Low,Visual,Good,High,100.0
2.5635024733930845,2.8070777905247426,Listening,Medium,High,Textual,Poor,Low,46.09169502887654
6.490739072179296,1.1608167608304176,Listening,High,Medium,Auditory,Good,High,16.033508087696394
1.6778697792649009,2.979641087060706,Listening,Low,Medium,Visual,Good,High,73.60009644190782
4.477109453214641,1.1509470590313955,Doing,Low,High,Visual,Good,High,11.8749627235964
1.6323235077839122,3.2504644903947355,Listening,Low,Low,Auditory,Good,Moderate,68.67571483439647
2.3195229286508856,4.699664004113842,Listening,Low,Medium,Auditory,Poor,Moderate,64.1650897835447
5.95149041825024,1.3806434268636782,Watching,Medium,Medium,Visual,Good,Moderate,2.2612675634408053
5.129143951662633,3.940536731256959,Watching,Medium,Low,Auditory,Good,Moderate,28.95978956206564
0.7582550134611533,0.6057609026824582,Listening,High,Medium,Auditory,Good,High,34.663265082802354
3.0580439448063923,2.1897375859472943,Doing,Low,Low,Auditory,Poor,Moderate,41.07326022750681
0.3012713691523249,0.9983682852372908,Watching,Medium,High,Auditory,Average,Low,78.85354638676392
3.418142011560762,2.086139487180648,Listening,Medium,Low,Visual,Good,Low,18.446910718805483
4.6707946807373695,1.280916138374976,Listening,Medium,Low,Visual,Average,Low,1.160965507674438
0.9176681028272458,2.179872455552993,Listening,Low,High,Textual,Average,Low,57.37434026775206
2.093306078473243,2.3788526274838864,Watching,Medium,Medium,Textual,Good,Low,49.78443007473264
2.845072715964883,1.8526600525141328,Doing,Low,Medium,Visual,Average,Low,31.995621691237204
6.444764070126743,3.454798772629081,Listening,Low,Low,Textual,Average,High,11.259422005414288
6.953459606418452,4.634834230665094,Listening,High,Low,Auditory,Good,Moderate,25.672724569168444
0.4098879630697494,2.302679183473725,Listening,High,High,Auditory,Poor,Low,86.97550686457566
5.350954672118205,1.3655442041375965,Watching,Low,High,Visual,Average,Low,0.0
2.6648960581761685,1.7182524118819251,Listening,Low,Medium,Textual,Good,Moderate,20.596263133550924
2.807961484983412,4.34300370573366,Listening,Low,Medium,Auditory,Good,Moderate,65.9303143022021
5.304428316094456,3.0723787547156656,Listening,Medium,High,Textual,Average,High,21.12489121817981
6.437142381803319,2.547549645381308,Doing,Medium,Low,Visual,Average,Low,17.079661173036264
6.661407302067584,1.17336524679017,Listening,Medium,High,Visual,Average,Low,2.144603384260506
4.082145843664414,2.5237728874570187,Listening,High,Medium,Textual,Good,Low,20.70817202586355
2.5641359991734696,1.75321401510824,Listening,Low,Low,Visual,Good,High,27.60836174954569
5.534088692425577,4.744234075340072,Doing,Medium,High,Auditory,Poor,Moderate,42.322017633133406
1.831909544509872,4.478315492370791,Watching,Medium,Medium,Auditory,Poor,High,74.75020541884473
3.992110798951273,0.877561438226891,Watching,High,Low,Textual,Good,High,1.4901870221324076
2.574191384521625,2.824940701675593,Listening,High,Low,Textual,Poor,Low,43.82198124086627
4.630754408584345,1.5127625548160244,Watching,Low,Low,Visual,Average,Moderate,10.882646742995092
1.7587524989651977,2.348496902859308,Doing,Low,Low,Visual,Poor,Low,55.69771866028162
1.421991325570298,4.445815992131553,Listening,Medium,Low,Textual,Poor,High,75.5300359767889
6.435849698060516,2.873815339498452,Listening,Medium,High,Visual,Good,High,12.369287099712352
0.8024454123518047,2.00396882016842,Watching,Medium,Low,Textual,Good,Moderate,65.9746571800688
3.591109563371029,1.4354975934724867,Listening,Medium,High,Textual,Average,Moderate,5.673843613014266
1.6238842024447615,4.101461867329201,Listening,Medium,Low,Auditory,Poor,Moderate,69.40617497591987
0.3686167469471054,3.310331069139562,Doing,High,Medium,Visual,Good,Low,95.02066831469048
0.3485298462108421,2.6062945719180406,Listening,Low,Low,Textual,Good,High,94.86056625958744
1.3090302275302088,1.478679592383401,Watching,High,High,Auditory,Good,Moderate,35.50415540977105
6.080715446091402,2.004108683707091,Doing,Low,Medium,Textual,Average,Moderate,10.433940969278718
2.049103333441484,4.819295420323334,Doing,Low,Medium,Visual,Average,Moderate,63.063408336699744
6.6581682769695405,2.8404047192262545,Listening,Low,High,Auditory,Poor,Low,5.3660819670708815
4.113193821625435,2.3031467655946383,Watching,High,Medium,Visual,Average,Low,22.81991419070009
3.1126379094044863,2.8463991905674577,Watching,Medium,High,Auditory,Poor,Low,41.568610418882855
4.102612959219236,4.005448276548239,Watching,Low,Low,Visual,Poor,Low,40.5905287766962
3.665218858061248,2.030490214262909,Watching,Low,Low,Textual,Poor,Moderate,18.89733945064212
5.335556150925544,1.3041775441967398,Doing,High,High,Textual,Good,High,8.78831280775966
2.0492228552126805,3.132212532525715,Watching,High,Low,Textual,Good,High,57.23066804537478
2.536047702042086,3.4934184656648024,Doing,Medium,Medium,Visual,Good,Moderate,61.41535604722112
6.26925068747943,3.707231013313473,Doing,Medium,Low,Auditory,Average,High,21.90016048350492
6.630549940737798,4.468944158447584,Doing,Low,Low,Visual,Good,Low,25.55212143997728
6.258651769656674,2.170283543101009,Doing,High,Medium,Textual,Poor,Low,17.425993294544952
2.994191158305464,0.8390970330300132,Listening,Medium,Medium,Visual,Average,Low,7.600601670713969
5.484521970747483,4.81256862633924,Doing,Medium,Low,Auditory,Average,Moderate,50.68933787916902
3.386716559777582,2.457553673468638,Doing,Medium,Low,Textual,Good,Low,37.65959145330331
3.533024979808105,3.3046587935290908,Watching,High,Low,Visual,Good,Low,42.1063735380248
1.5122927524952594,3.4983739540773158,Doing,High,High,Textual,Good,Low,65.77433422571585
4.178799092483764,2.959311689155416,Doing,High,High,Visual,Good,High,38.66061514693055
1.384337694498101,1.4236588838132154,Watching,High,Low,Visual,Average,Moderate,35.571233762580576
2.3877964235636373,3.8981437255226368,Doing,High,Low,Textual,Average,Moderate,66.77569189665053
5.999708391177553,4.116883884368368,Listening,Low,Medium,Auditory,Poor,Moderate,27.966928102520527
1.5288230835549013,2.988390137078479,Listening,Low,Low,Textual,Average,High,62.06832103919233
0.5909921676966864,2.698525222631787,Watching,High,Low,Auditory,Average,Low,76.80056958966577
0.5761523890284326,1.012721824075934,Listening,Low,High,Textual,Good,Moderate,49.01104852027216
6.591413191471444,0.8777824767490272,Listening,High,High,Textual,Poor,Moderate,1.8075860195505205
3.5977510219366597,2.0280418050358797,Watching,Low,High,Textual,Average,Low,17.496261655775587
2.924943295537427,1.8988076998282697,Listening,Low,Medium,Visual,Good,Low,17.96033374461237
5.695062208954637,4.79145402933472,Listening,Medium,Low,Visual,Good,High,23.05487908203685
5.867198902582561,4.026302340995434,Watching,High,High,Auditory,Poor,Moderate,11.913063179845722
2.392118128497672,3.4696593286657698,Watching,Low,Medium,Textual,Average,Moderate,54.80355413678261
4.885964596569187,2.829416400579223,Doing,Low,Low,Visual,Average,Moderate,23.00913196585696
5.420747429378017,1.2531538882699311,Watching,Medium,Low,Visual,Average,High,0.3031255970482398
4.617089739375086,4.9030550248292775,Doing,Low,Medium,Textual,Average,Moderate,49.06142272390262
1.1460060161206858,2.187683142080945,Listening,Medium,Low,Textual,Poor,Moderate,65.29594512184681
6.143593276267693,0.9811652110126016,Watching,Low,Medium,Textual,Good,Moderate,3.538665431026388
3.81975241387846,2.7220950307208573,Listening,Medium,Medium,Auditory,Good,High,28.86428511560468
2.049059741953025,4.432991052258874,Watching,Medium,High,Textual,Poor,Moderate,75.65021194969277
3.0340744795200885,4.492809507997983,Listening,High,Medium,Visual,Average,Moderate,48.72069743258014
0.3592405237524609,0.5493466222540127,Watching,High,High,Visual,Good,High,46.9510666545832
0.9822809284346812,4.488330851381299,Listening,Low,Low,Textual,Average,Moderate,81.84312671017148
5.38227257855944,1.7216789787493634,Watching,High,High,Auditory,Good,Low,5.110722745990485
0.1000802798120263,0.6753756378579039,Watching,High,Medium,Auditory,Average,High,97.46266228870478
2.974304216527816,4.315056216632934,Doing,High,High,Visual,Poor,Low,56.5620309118121
3.7053202494905606,4.3874004019469375,Doing,Low,Low,Auditory,Average,Low,48.649876283643046
0.4769774980067088,3.183039859290575,Watching,Low,High,Textual,Average,Moderate,83.75489819241687
6.814239324509097,3.0849519078336125,Listening,High,Low,Auditory,Poor,Moderate,16.020826131660208
1.6602647856227366,4.159041226796387,Doing,High,Medium,Auditory,Poor,Moderate,74.3038963923592
2.198971165490338,4.038392987196259,Doing,Low,High,Visual,Average,High,65.63630310660393
2.197203334559689,4.505474630492168,Doing,High,Low,Visual,Average,High,69.65534353050107
1.6898749686097143,2.9873635141851658,Listening,Medium,Low,Visual,Average,High,57.691146697232114
0.1101693723955487,4.854411917297639,Watching,Low,High,Auditory,Good,Low,92.5692849696484
5.132479079207175,4.982660739200023,Watching,Low,High,Visual,Average,High,48.01181257155014
6.771233948615069,1.0244507449938467,Watching,Medium,High,Visual,Good,High,12.154875461182268
1.647625034666811,4.32294691799355,Listening,High,High,Auditory,Good,Moderate,69.51198978685262
4.675025623443615,2.7492001598686504,Doing,Medium,High,Auditory,Good,Low,24.428196868486054
5.219084656015134,2.244048522349245,Listening,High,Low,Auditory,Poor,High,5.787772075353297
5.954135115724621,3.2588253944722174,Listening,High,Medium,Textual,Poor,Moderate,25.72493876137137
3.016141459393903,0.7518450076790316,Watching,Low,Low,Textual,Good,Moderate,11.237616943944907
2.190223248918962,2.7790750344518598,Listening,Low,High,Auditory,Good,High,48.44220587221483
2.344536424758915,4.41900756512,Listening,High,High,Visual,Good,Low,69.42794754779811
5.0170871983797385,1.4605768226253597,Listening,Medium,Medium,Auditory,Poor,Low,10.374933037917687
5.735778318888888,2.418754526462413,Watching,Low,High,Textual,Poor,High,20.972561525156088
1.3531363775205585,4.72766399471694,Listening,High,Medium,Visual,Poor,High,71.82900879535264
2.65949295628858,2.428537270125638,Watching,Low,High,Textual,Good,High,33.89495833409917
6.323387357569136,2.1126543454957925,Watching,Low,Low,Textual,Good,Low,9.35408575257019
5.6661852858937,2.482414916555202,Listening,Low,Medium,Textual,Average,Low,12.219205206742378
6.895522979061084,2.8375374493290035,Listening,Medium,Low,Textual,Average,Moderate,13.568026233955438
5.304312991806357,3.34396104859161,Listening,Medium,High,Visual,Poor,Moderate,24.688080670887118
2.813046887092664,4.1031176041252895,Watching,High,Low,Auditory,Poor,Low,53.614263827699176
4.175401054563,2.534459925939414,Doing,Medium,Low,Visual,Average,Moderate,15.235304188670357
4.66099835430651,4.178664207905632,Listening,High,Low,Auditory,Poor,Low,39.641683046709794
0.6413451325881553,2.9017429760843627,Doing,High,Medium,Auditory,Good,Moderate,93.365191196404
3.857029017816669,2.0231622966558995,Listening,Low,Medium,Visual,Average,High,26.20698238541262
4.994313716461006,3.460778726537364,Watching,Low,Medium,Auditory,Good,Low,27.731517707791333
1.2545169976073167,3.7297501463457112,Watching,Medium,Low,Visual,Average,Moderate,64.22247493591627
5.4863588502363445,3.011220390332694,Doing,High,Low,Visual,Average,High,24.26841547401781
4.1280321855473705,0.7547673791062554,Doing,High,High,Auditory,Poor,Moderate,11.704829314444169
6.670330321313403,1.264472938223712,Watching,Low,Medium,Auditory,Good,Moderate,0.3015060225233492
0.3927138576275527,1.783839744006027,Doing,Low,High,Textual,Good,High,96.0987420766541
1.9307503491327225,1.7718152267817189,Listening,Low,Low,Auditory,Good,High,31.330977380532545
4.250721767168786,3.5303936011109176,Doing,Medium,Medium,Auditory,Good,Low,38.49367096789671
2.146263394220922,0.5825689775313466,Listening,High,High,Auditory,Poor,Moderate,2.2819369469053
5.029526732091571,3.90056799672284,Doing,High,Low,Visual,Good,High,50.41420807078755
5.337136449401324,1.6940411366311994,Listening,High,Low,Textual,Poor,Moderate,6.2525310022522085
0.8073601520586737,1.8950983079724608,Doing,Low,Low,Textual,Average,High,77.2286279395956
3.6455958030266977,2.875594225747659,Doing,Medium,Medium,Visual,Good,Low,31.13978365594451
3.611344833578286,1.4716652042253089,Listening,Medium,Medium,Auditory,Poor,High,11.310443974786084
2.6480373144872336,4.480120911089874,Watching,Low,High,Auditory,Average,Moderate,52.60145429070242
6.537181551730738,0.8841595069695438,Listening,Medium,Low,Visual,Good,Moderate,12.061236396542196
5.8097936071252265,2.499720630354792,Watching,Medium,Medium,Textual,Good,Low,16.327036762629405
4.910744735176493,4.322400212547005,Listening,High,Medium,Visual,Poor,Low,34.46398726226845
5.028853786571483,3.271297524895561,Listening,Low,Low,Visual,Average,High,21.039659202874525
3.285841392310522,1.8154828212918503,Doing,Low,Low,Auditory,Average,High,25.101037500377306
6.454862195566373,2.393420934994073,Watching,Low,High,Visual,Average,Moderate,7.220601266012083
4.892708448047669,3.680124711541316,Watching,Low,High,Visual,Average,High,32.61304241439029
5.129969325425133,4.879673345137547,Watching,High,High,Visual,Good,Low,32.436094398491285
6.045667236132682,4.51912423270745,Doing,Medium,Medium,Auditory,Average,High,41.01764338497001
1.991093966461118,2.0409476377206954,Listening,Medium,Medium,Auditory,Poor,Low,43.53455348383106
5.668789236680251,4.991890456795359,Doing,High,Medium,Textual,Poor,Moderate,34.25093803069261
1.4471601603997952,0.5157709858897622,Doing,Medium,Medium,Textual,Good,High,13.947706732433463
2.482859470489726,0.6243339011378679,Listening,Low,Medium,Textual,Poor,Low,2.6178503081620823
2.415712134461915,4.207282318270372,Listening,High,Low,Auditory,Good,High,62.34672457805728
6.85182573188507,1.3975820907487342,Doing,High,High,Textual,Average,Low,6.308600207709751
6.010106843860696,0.7734617077830839,Listening,Low,High,Visual,Good,Low,2.0802252884278296
4.938072044972792,1.56716632956426,Watching,Low,High,Textual,Average,Low,11.776410858933929
5.116691655146192,2.417450692913871,Listening,Low,High,Visual,Poor,High,19.800810531137856
3.978302281377741,3.787548216950322,Listening,Medium,Low,Textual,Good,Low,26.69445337009513
6.6349256030487815,3.309509869480425,Doing,Low,Medium,Auditory,Average,High,17.49603716035734
3.524185394888295,1.5692954790218918,Watching,High,Medium,Visual,Good,Low,17.106378682737997
2.7255721981022725,2.76471701645263,Listening,Medium,Medium,Visual,Average,Low,42.20939607044348
1.224943824827978,4.667963474293559,Doing,Medium,High,Auditory,Good,High,74.67221781333957
5.5248190006013,4.16753499642691,Doing,High,High,Visual,Good,High,36.565908714699496
