time_days,strength_of_memory,learning_method,material_complexity,information_relevance,presentation_type,sleep_quality,stress_level,memory_retention_%
4.66562158995901,0.96485215015976,Listening + Watching,Low,Medium,Auditory,Good,Moderate,11.1455099094037
3.43952664044026,1.38941501503827,Listening,High,Medium,Textual,Average,Low,6.29102825017475
0.136662982111587,2.65834380289787,Listening + Watching,Medium,High,Visual,Average,Low,100
5.65101303277958,4.49415045823486,Doing,High,High,Auditory,Average,Moderate,42.7865152923126
5.43238605570333,3.04875824283994,Listening + Watching,Medium,High,Textual,Average,Low,21.9645487816068
3.88409222465558,3.56690750093812,Doing,High,Low,Visual,Good,Low,37.8974515950731
0.558596947856278,2.02562847384759,Listening + Watching,High,Low,Auditory,Poor,High,80.1030856242274
5.38895384177483,3.07135126869905,Watching,Medium,High,Auditory,Average,High,14.5326210098517
4.12762375534641,2.5132092018713,Doing,Medium,High,Auditory,Good,Low,22.980987870316
5.49552384238992,3.46608460680422,Listening,High,Medium,Auditory,Good,Moderate,27.5171254888359
5.2870542475313,0.727590047355547,Listening,Low,High,Auditory,Good,High,3.73170740756905
5.64071429650908,2.71985097307532,Watching,Low,Low,Textual,Good,Low,10.9716219808665
3.67425565819191,1.83196681314785,Listening + Watching,Low,Medium,Auditory,Good,High,15.0355316414238
1.06823917553525,1.96783277575059,Watching,Low,High,Textual,Average,Low,55.531910669782
4.73098656631985,4.82412844201128,Watching,Low,High,Textual,Average,Moderate,35.9064949062254
4.3812691168586,1.32212665720122,Listening,Medium,High,Visual,Poor,High,10.401042662133
5.2215469916737,1.90060363660369,Listening,Low,Medium,Visual,Poor,High,6.85955729626634
1.27217894175007,2.79451659078892,Doing,Medium,Medium,Textual,Poor,Low,83.0875709311571
1.445328879312,4.38362126667331,Doing,Low,Medium,Auditory,Poor,Moderate,80.7144452610379
6.24382566881337,2.37501537442867,Doing,Medium,High,Auditory,Good,Moderate,13.3371062421736
5.27484680931929,3.84739376399677,Watching,Low,Medium,Textual,Good,Moderate,32.0236824881513
6.36677657203223,4.35368344196661,Watching,Low,Medium,Auditory,Good,Low,16.8175122420471
5.33513571603105,1.89507360119832,Doing,Medium,Medium,Textual,Good,Moderate,15.9311221661765
4.22037161133308,2.26737582592419,Listening,Medium,Medium,Visual,Good,Moderate,10.4854480471298
4.61351588549233,2.1045030065976,Listening,High,Low,Auditory,Good,Low,1.25630074815318
6.23498267518607,4.24785113878065,Listening + Watching,Low,High,Auditory,Good,Moderate,28.9550209860695
4.09376660613239,0.699560878791205,Doing,Low,Medium,Auditory,Good,Moderate,13.4613219227682
4.46350013786587,1.88789489972906,Watching,Medium,Low,Visual,Poor,High,12.4713864954038
1.17968934042484,3.55733850917808,Listening + Watching,Medium,Low,Auditory,Average,Moderate,78.7445831301009
3.37005641880111,3.04449574804404,Listening + Watching,Low,High,Textual,Poor,High,26.563181980896
5.04314007251088,2.46330211682162,Listening + Watching,Low,High,Auditory,Good,High,18.6333642295335
1.96950461838292,2.92976702249623,Doing,Medium,Medium,Textual,Good,High,59.3304542820402
1.49555384561929,1.38913063622743,Doing,Medium,High,Auditory,Good,High,46.1811328382163
2.26540497674847,2.43822479723605,Doing,Low,High,Textual,Average,Moderate,43.1994244082919
1.76635433315055,2.75766342879357,Listening,Medium,High,Visual,Good,High,57.8498078934406
1.58289719555113,4.55535104879571,Listening + Watching,Medium,High,Auditory,Good,High,74.5996667824333
3.0314708157898,1.67375823261789,Listening,Low,Medium,Visual,Poor,High,15.8496795904191
6.36408574579639,4.4052282597422,Doing,High,Low,Visual,Poor,Moderate,35.2221682073444
3.59871156249716,3.39908630371692,Listening,Medium,High,Auditory,Good,Low,29.7425120806513
1.39665062762573,0.591533739804204,Listening,High,Low,Auditory,Average,High,14.5529876026383
0.631104518728031,3.76084101604727,Watching,Medium,Low,Textual,Average,High,79.7782889647622
4.90347740145168,0.659983448970748,Doing,High,Low,Auditory,Poor,Low,12.3352141593024
2.74131147461108,4.98821507066216,Listening + Watching,Medium,High,Auditory,Poor,Moderate,63.0431558743156
5.77063353143898,4.42686509461039,Doing,High,High,Textual,Average,High,35.3877927350938
4.65062430362131,1.83804686393021,Listening,High,Medium,Textual,Poor,Moderate,0
5.59406600873544,1.65835053588517,Doing,Medium,High,Auditory,Good,High,9.4739408678643
1.9764276719873,2.21648486947524,Doing,High,High,Auditory,Good,Moderate,48.9449322850744
4.8772765649813,2.10275134391499,Watching,Low,High,Auditory,Good,Moderate,19.5756528036965
1.92202769438666,2.17552018273422,Watching,Low,Low,Visual,Good,High,43.1546156610142
6.57957250820701,1.93224445753766,Doing,Low,Medium,Visual,Poor,High,9.05535951180143
4.49098254258028,3.29510033081749,Watching,High,Low,Auditory,Good,Moderate,31.7593435909318
2.33913142120986,1.23918648674281,Listening,Medium,Medium,Textual,Good,High,13.6171369431593
1.95963184981668,4.30691581600706,Listening,High,High,Auditory,Good,Low,69.6060778892098
1.41739343699434,4.15581117814092,Listening,Medium,High,Auditory,Good,Moderate,73.4081580819636
4.89302261636672,2.64417443534872,Watching,High,Low,Visual,Average,Low,13.2182051885319
1.6091377296857,4.33728484375346,Doing,Medium,Low,Auditory,Good,High,82.6936414653696
4.20759253489968,1.61215281513632,Listening,High,Low,Auditory,Poor,Low,11.3592116270139
1.92598168578497,0.579044550667851,Listening + Watching,High,Medium,Visual,Good,Low,14.5717001169292
4.66758571907769,3.2864356626342,Listening,Low,Low,Visual,Average,Moderate,24.2545911643572
5.72308412692972,2.56059233134122,Doing,High,High,Textual,Good,Low,22.7041990270662
5.46837417769811,3.05224045833142,Listening,Low,Medium,Textual,Poor,High,27.2718749361808
5.34987418342239,4.54702734058281,Listening + Watching,Medium,Medium,Textual,Poor,Moderate,38.1906046207247
1.39528459927654,4.86466508104675,Listening,Medium,High,Auditory,Average,High,74.0714493632676
0.709856134193179,3.35503912890021,Listening,Low,Low,Textual,Poor,High,89.6503249286453
4.92274691656296,3.93825015433597,Doing,High,Low,Visual,Poor,Low,40.9865031678117
2.64159577518102,0.877137950692239,Listening,Medium,High,Textual,Poor,High,3.66881329659996
3.0831889621831,1.22322013201178,Listening,High,High,Auditory,Average,Low,17.7171600266955
0.314928740274398,3.79942162228839,Watching,High,High,Auditory,Average,Moderate,88.0282830294989
1.89107749999784,2.44114455374601,Doing,High,High,Textual,Average,Moderate,57.7314818682671
0.332367186733802,2.50684371681983,Doing,Medium,Medium,Auditory,Average,Low,100
6.16638183094861,1.88873456735946,Doing,Medium,Medium,Auditory,Average,Moderate,18.1790990191333
1.77943711420786,3.23310372564985,Doing,High,Low,Auditory,Average,Moderate,62.1731890533583
3.94562647005376,1.33324270437291,Listening,Low,Medium,Textual,Average,Moderate,0
0.3689573125618,3.32112325691253,Listening + Watching,Low,Medium,Auditory,Average,Moderate,97.1329825283808
4.70124700000904,1.28209485710858,Listening + Watching,Low,Medium,Textual,Average,Low,12.5794311709987
2.32888868570325,0.787217156193711,Watching,High,High,Textual,Good,Low,1.80048914593636
6.29564239000789,1.98660959914577,Listening,Low,Medium,Auditory,Average,High,6.71331429674938
6.22801550364485,1.54013153904431,Doing,Medium,Low,Textual,Good,High,3.46560466760081
2.34450526669606,4.5004623735035,Doing,Low,Medium,Textual,Average,Moderate,73.6999637076186
6.31663018026423,0.74729054240882,Listening + Watching,Low,High,Auditory,Average,Low,3.6649193101294
6.97348794714157,1.29476161658355,Watching,High,Medium,Auditory,Average,Low,1.63792635228676
5.79536808245524,2.96923822512372,Listening,Medium,Low,Textual,Good,Low,19.5233636902018
5.92961229951108,2.66480235881363,Watching,Medium,Medium,Visual,Good,High,16.6610271060577
1.81816027915272,0.706334082686157,Listening,Low,Low,Visual,Average,Moderate,10.9921242277135
4.07924655211852,0.53263592606815,Watching,High,High,Visual,Average,Low,7.19460788592673
0.564065806374838,4.94630573882517,Watching,High,Low,Visual,Good,High,93.2676562414894
0.754933764069521,3.46475615161477,Doing,Low,Low,Textual,Average,Low,96.659099292294
6.99235902302971,2.14432758905701,Listening + Watching,Medium,High,Auditory,Average,Low,1.7816068697202
2.35381082103879,2.61694511448459,Doing,Medium,Low,Visual,Good,High,49.3815069454859
5.26246899313704,1.69947554204429,Listening + Watching,Medium,Medium,Auditory,Good,High,10.5102715915198
5.66598886588503,2.05193202661944,Watching,High,Medium,Visual,Good,Low,7.22613462602838
6.02036056994988,3.42070010270696,Listening,Low,Low,Visual,Average,Moderate,20.6919905395633
6.98363525207488,4.47265309490317,Doing,High,Medium,Visual,Good,Moderate,31.0540258173771
1.76632574827239,1.32858510386533,Listening,Medium,Medium,Auditory,Average,High,31.5856147279321
0.378420705331928,4.28162677423394,Doing,High,High,Auditory,Poor,Low,94.6217047666207
2.93722147416264,1.04700483283221,Doing,Medium,Low,Visual,Poor,High,26.5095805964386
0.997556621819734,1.46746500614776,Doing,Low,Medium,Auditory,Average,Low,57.7178729153825
0.25473863521818,0.667288796223407,Listening,Medium,Low,Visual,Average,Low,70.7002352981503
2.58694510727625,1.1336533794185,Doing,Low,Low,Textual,Good,Low,18.1772437909684
5.50779393241913,4.62786415458823,Doing,High,Medium,Auditory,Average,High,39.8232817897859
4.00664676945299,2.5674743597827,Doing,High,High,Visual,Average,High,27.3277076124793
2.25816812555144,0.849496378002591,Listening,High,High,Textual,Good,High,9.03613526652297
4.61495983789977,4.81877077117533,Doing,Medium,Low,Textual,Average,High,50.2777552662641
1.70092544413079,4.45546538491393,Listening,Low,High,Visual,Poor,Moderate,57.2571103924588
0.199231977897387,3.89607134390664,Listening + Watching,High,Medium,Textual,Average,Low,99.8721448542083
5.37403836641135,4.70062756376401,Doing,High,Medium,Textual,Good,High,39.0449208471565
4.40382728556166,1.49058239376094,Watching,Low,High,Visual,Average,Low,18.8161571617771
5.35988810905662,4.26366181854539,Listening + Watching,Medium,High,Textual,Average,Moderate,39.2478784852905
0.368672315144893,3.60496038359438,Listening,High,Low,Textual,Average,High,98.7790496372178
5.8761254320315,4.4139166230546,Watching,Medium,High,Visual,Poor,Moderate,31.2046744460726
4.37473078025049,4.08610204584183,Listening,Medium,Low,Visual,Good,High,35.6908081029119
3.98742791991722,2.05922778429571,Listening,Medium,Medium,Textual,Poor,Low,17.243433912055
4.40983693199027,3.98479341657765,Doing,High,High,Auditory,Poor,Moderate,47.6808136112848
6.06458940339171,1.68105336343201,Watching,High,Low,Visual,Good,Moderate,13.4622420427251
4.14986189525646,1.97866473362625,Listening,Low,Low,Auditory,Good,High,14.7889547990048
4.10855762122844,0.985575727503393,Listening + Watching,Low,Low,Visual,Poor,Low,4.93259781454246
6.93568618375378,4.70784477191211,Doing,Medium,Low,Auditory,Poor,Low,36.5415270432892
5.32143815277312,1.80951513530127,Listening + Watching,High,Medium,Visual,Average,Low,7.51642900174783
3.15182725761283,2.84280109327153,Listening + Watching,Medium,High,Textual,Good,Low,41.4505977953074
4.9810393002272,2.26099776409787,Doing,Low,Low,Textual,Poor,High,23.4533941471854
2.78569025467334,4.81967654262576,Listening,Medium,High,Auditory,Average,Moderate,56.562512027066
1.67924069113614,2.00772126922317,Listening + Watching,Medium,High,Auditory,Poor,High,45.303021320601
4.21827795052554,4.0034561964021,Listening,High,Medium,Visual,Poor,Low,33.5932081796924
6.50445647698627,4.34937269584031,Listening,Medium,High,Visual,Good,Moderate,21.8317038464869
6.51106268810669,2.46022923866435,Doing,Medium,Medium,Auditory,Poor,Moderate,10.8217397620557
2.45914641892788,2.20177316503819,Listening + Watching,High,Medium,Auditory,Good,Low,37.2990109024916
3.7409745169297,3.86485619419683,Listening + Watching,High,Low,Textual,Poor,High,37.2264032370651
1.56028770013204,4.60803191137805,Doing,Low,Medium,Auditory,Average,High,83.232264405371
6.9698546555423,3.89719279882507,Listening,High,Low,Textual,Good,Low,19.3889618893526
6.86971356428876,1.5220686451634,Listening,Medium,Medium,Auditory,Good,Moderate,3.42459813755454
4.58161161498139,4.49738486346968,Doing,Low,Medium,Textual,Average,Moderate,43.1759049689071
5.65045701177457,2.24411750346575,Listening,Low,High,Textual,Good,High,7.80265301863907
5.03419111285753,3.0930323530007,Listening,Low,Low,Textual,Average,Moderate,16.4954899466196
4.19279171137233,4.2414602868172,Listening + Watching,Low,High,Visual,Good,Low,46.2383515838705
0.468101179223394,1.34777645330222,Listening,Medium,Medium,Textual,Good,Moderate,64.8691661168952
3.23787396361336,4.03029561054899,Listening,Medium,Low,Auditory,Good,High,46.1999332518573
4.75602548495513,3.18273259059805,Listening,Medium,Medium,Auditory,Good,High,20.2715953602692
4.77496813579742,4.52003738822424,Listening,Medium,Medium,Auditory,Poor,Low,44.5570768949806
2.67454606711445,1.27386680829594,Doing,Low,High,Visual,Poor,High,23.8850770279973
6.59767470794041,2.39307006668418,Doing,Medium,Low,Textual,Poor,Low,15.346017398412
1.25476352243379,4.24779391790077,Doing,Low,Low,Visual,Good,Moderate,77.8938771663243
3.55248017888737,0.586542665555421,Listening,High,Low,Textual,Poor,Moderate,0
4.86709943820068,1.00490615044539,Doing,Medium,Medium,Auditory,Good,Moderate,12.2670722867209
4.91023706065348,4.95754345740531,Watching,High,Low,Textual,Good,Low,48.1346427532955
4.57560880170483,1.76177380365658,Watching,High,Medium,Visual,Average,High,11.4932469833953
1.99948867281784,4.88994437175779,Watching,Medium,Medium,Visual,Average,Low,69.3146494886509
1.17782532393769,1.32139197953903,Listening + Watching,Low,Medium,Visual,Average,Moderate,48.4588277927818
4.4879882551043,2.12492499353301,Listening,High,Low,Visual,Good,Moderate,13.6138313278762
4.23518460136212,3.88791250026607,Listening + Watching,Medium,High,Auditory,Average,Moderate,41.1611776984816
1.33755647099576,3.4600028325718,Doing,High,Medium,Visual,Average,Moderate,73.5120662529929
4.96546010443689,3.11505079968075,Listening,High,High,Visual,Good,Moderate,16.4428671202497
3.24068674296223,2.88454629112253,Watching,Medium,Low,Visual,Good,Low,35.0612859618835
4.70754808206176,4.29548199649133,Listening,High,Low,Auditory,Poor,Moderate,41.8899476734693
5.87783285041404,1.55726853275027,Listening + Watching,Low,Low,Textual,Good,Low,12.6801231793196
1.27112615718077,2.49111917147083,Doing,Low,Low,Auditory,Poor,Low,62.8666467620714
0.232099589178173,1.19953531470406,Doing,High,Low,Auditory,Good,Moderate,90.131758256261
5.47580784613093,3.18173718078817,Listening + Watching,High,High,Auditory,Average,Moderate,28.0334851529373
4.30691223355305,1.62744990922094,Listening,Medium,Low,Textual,Good,Moderate,15.6748225755551
4.92751303039264,2.00228928954524,Listening + Watching,Low,Low,Visual,Poor,Low,23.9919085517821
5.88326932742163,2.62062822480588,Doing,High,Low,Auditory,Good,High,18.5393386157444
5.63939545028905,0.620467635664075,Watching,Low,Low,Visual,Good,Low,6.13244550714623
6.73034901380889,0.913720711643769,Doing,High,Low,Visual,Average,Moderate,10.309605883918
3.79795204407962,3.58668149318699,Doing,Medium,Medium,Textual,Good,Low,43.0849281494065
3.47061986535335,2.43036491322878,Listening,Medium,Medium,Textual,Average,High,25.2899554858995
2.87302167924604,4.39155599899953,Watching,Low,High,Auditory,Poor,High,54.3581263800651
1.16046819562501,3.6260240163989,Doing,Low,Low,Textual,Good,High,87.4879086604062
4.05098990688596,0.536454237412951,Watching,High,High,Textual,Poor,Low,0
2.01138641784925,3.27520548845211,Listening + Watching,High,High,Textual,Good,High,62.9521331339275
6.45702183426953,0.921761897268724,Listening,High,Low,Visual,Average,High,8.78781534446054
4.12401654951197,4.01419930905722,Watching,Low,Low,Textual,Good,Low,44.95410837994
4.19059724550596,4.96178459725326,Watching,Medium,Medium,Auditory,Average,Moderate,47.8188802648407
2.54898016005137,2.8903945740868,Listening,Medium,Low,Textual,Poor,High,38.6151476113981
0.458726528646182,3.57250775087359,Listening + Watching,Low,Medium,Auditory,Poor,Low,98.3336352704976
0.319031981073622,1.56791372402638,Watching,Medium,High,Auditory,Average,High,90.2137223900482
3.02101249465706,2.46918984689207,Listening,Low,High,Textual,Good,Low,27.8446567342377
0.683501108870941,4.35242899506373,Doing,High,Medium,Visual,Average,Moderate,96.255126244703
4.28724399322696,1.25340326485813,Listening,Low,Medium,Auditory,Average,Low,3.24331572309984
6.17871373891364,1.69491022526193,Doing,Medium,Low,Auditory,Average,Low,8.54102479917884
6.19211223397918,2.50445153878714,Watching,Low,Medium,Auditory,Average,High,8.86200212359875
4.6474133299124,3.70512001329806,Watching,Low,Medium,Textual,Poor,Low,31.1695740722824
1.55749963716322,2.19147779658053,Watching,Low,Low,Auditory,Average,Moderate,46.538469598183
6.05467813637622,4.67479525902352,Listening + Watching,Low,High,Textual,Average,Low,28.4744422192742
6.21404470366114,0.925056730709236,Listening + Watching,Medium,Medium,Auditory,Poor,Low,2.17292870954736
1.45690973617542,2.16861888895181,Doing,High,Low,Visual,Poor,Low,61.7175933259953
